t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits	phistart	thetastart	psistart
139.343643	-0.711109	-0.691386	5.003876	-0.000145	0.000379	0.000046
139.375885	-0.711112	-0.691373	5.003862	-0.000053	0.000385	-0.001212
139.408127	-0.711111	-0.691361	5.003707	0.000136	0.000376	-0.010056
139.440369	-0.711100	-0.691348	5.003202	0.000569	0.000393	-0.018659
139.472610	-0.711069	-0.691333	5.002595	0.001351	0.000520	-0.015751
139.505829	-0.711003	-0.691311	5.002326	0.002573	0.000855	0.001916
139.538071	-0.710893	-0.691274	5.002882	0.004058	0.001413	0.033253
139.570312	-0.710731	-0.691214	5.004554	0.005699	0.002197	0.065281
139.603531	-0.710506	-0.691122	5.007342	0.007499	0.003254	0.099130
139.636749	-0.710218	-0.690988	5.011473	0.009424	0.004588	0.144551
139.668015	-0.709884	-0.690817	5.016956	0.011362	0.006085	0.197794
139.701233	-0.709460	-0.690579	5.024673	0.013522	0.007849	0.252193
139.733475	-0.708976	-0.690290	5.033720	0.015697	0.009644	0.291734
139.766693	-0.708402	-0.689928	5.044137	0.018022	0.011541	0.316896
139.800888	-0.707726	-0.689489	5.055459	0.020482	0.013519	0.326232
139.831177	-0.707055	-0.689041	5.065526	0.022687	0.015271	0.320308
139.863419	-0.706266	-0.688505	5.075799	0.025040	0.017124	0.299871
139.896637	-0.705371	-0.687889	5.085422	0.027443	0.019013	0.264202
139.928864	-0.704424	-0.687229	5.093533	0.029891	0.020939	0.229659
139.963058	-0.703327	-0.686457	5.100939	0.032610	0.023072	0.192488
139.995300	-0.702207	-0.685660	5.106544	0.035159	0.025057	0.146028
140.027542	-0.701003	-0.684800	5.110400	0.037643	0.026987	0.086948
140.060760	-0.699678	-0.683848	5.112095	0.040085	0.028896	0.012552
140.094955	-0.698228	-0.682799	5.111146	0.042675	0.030929	-0.062456
140.127197	-0.696773	-0.681742	5.108067	0.045378	0.033040	-0.119424
140.158463	-0.695272	-0.680647	5.103543	0.048314	0.035301	-0.159122
140.191681	-0.693568	-0.679400	5.097628	0.051803	0.037932	-0.185000
140.223923	-0.691794	-0.678101	5.091306	0.055569	0.040713	-0.194814
140.256165	-0.689889	-0.676705	5.084909	0.059707	0.043726	-0.190031
140.290359	-0.687712	-0.675112	5.078583	0.064498	0.047186	-0.169028
140.321625	-0.685572	-0.673547	5.073524	0.068962	0.050399	-0.149232
140.353867	-0.683215	-0.671826	5.068916	0.073600	0.053742	-0.128882
140.388062	-0.680544	-0.669876	5.064967	0.078773	0.057499	-0.095087
140.419327	-0.677943	-0.667976	5.062456	0.083481	0.060949	-0.064517
140.452545	-0.675015	-0.665838	5.060796	0.088452	0.064619	-0.032450
140.485764	-0.671914	-0.663572	5.060401	0.093634	0.068463	0.010191
140.517029	-0.668834	-0.661319	5.061412	0.098494	0.072084	0.049846
140.549271	-0.665499	-0.658877	5.063580	0.103216	0.075612	0.077977
140.582489	-0.661903	-0.656241	5.066687	0.108016	0.079212	0.105291
140.614731	-0.658256	-0.653566	5.070598	0.112575	0.082639	0.128872
140.647949	-0.654347	-0.650695	5.075223	0.116939	0.085922	0.139985
140.680191	-0.650418	-0.647806	5.079828	0.120803	0.088836	0.136315
140.712418	-0.646363	-0.644823	5.084218	0.124586	0.091708	0.131157
140.744659	-0.642184	-0.641745	5.088466	0.128297	0.094538	0.124479
140.777878	-0.637751	-0.638477	5.092577	0.132137	0.097458	0.118997
140.810120	-0.633323	-0.635209	5.096418	0.135816	0.100235	0.112090
140.842361	-0.628778	-0.631854	5.099845	0.139199	0.102768	0.093561
140.876556	-0.623837	-0.628207	5.102733	0.142757	0.105423	0.073653
140.908798	-0.619065	-0.624682	5.104852	0.146046	0.107876	0.053423
140.941040	-0.614185	-0.621077	5.106264	0.149337	0.110328	0.034353
140.973282	-0.609192	-0.617388	5.107237	0.152907	0.112972	0.027246
141.007477	-0.603761	-0.613376	5.108291	0.157077	0.116031	0.035407
141.039719	-0.598502	-0.609492	5.109724	0.161222	0.119038	0.051590
141.074890	-0.592605	-0.605139	5.112052	0.165997	0.122475	0.079171
141.107132	-0.587047	-0.601041	5.115105	0.170308	0.125558	0.102995
141.140350	-0.581175	-0.596713	5.119012	0.174692	0.128683	0.127546
141.172592	-0.575329	-0.592408	5.123782	0.179176	0.131875	0.162499
141.204834	-0.569334	-0.587998	5.129775	0.183577	0.135012	0.197561
141.238052	-0.563013	-0.583351	5.136955	0.187656	0.137939	0.221049
141.271271	-0.556561	-0.578609	5.144727	0.191320	0.140603	0.234107
141.302536	-0.550381	-0.574067	5.152304	0.194377	0.142859	0.236594
141.334778	-0.543910	-0.569310	5.160113	0.197370	0.145092	0.237702
141.367996	-0.537140	-0.564333	5.168217	0.200288	0.147286	0.236770
141.400238	-0.530482	-0.559436	5.175857	0.202713	0.149118	0.223777
141.432480	-0.523746	-0.554480	5.182986	0.205054	0.150888	0.209969
141.465698	-0.516724	-0.549312	5.189939	0.207490	0.152722	0.198533
141.498917	-0.509624	-0.544085	5.196385	0.209652	0.154339	0.178652
141.531158	-0.502664	-0.538961	5.201941	0.211725	0.155879	0.160073
141.563385	-0.495635	-0.533786	5.206931	0.213729	0.157360	0.140940
141.595627	-0.488546	-0.528567	5.211101	0.215348	0.158555	0.110223
141.627869	-0.481407	-0.523310	5.214187	0.216882	0.159693	0.079316
141.663040	-0.473561	-0.517533	5.216433	0.218434	0.160850	0.044570
141.695282	-0.466327	-0.512206	5.217207	0.219465	0.161624	0.001373
141.727524	-0.459062	-0.506855	5.216485	0.220420	0.162348	-0.042005
141.761719	-0.451322	-0.501154	5.214202	0.221351	0.163063	-0.088579
141.792984	-0.444221	-0.495923	5.210530	0.221877	0.163477	-0.141205
141.825226	-0.436885	-0.490517	5.204908	0.222363	0.163861	-0.195757
141.858444	-0.429308	-0.484933	5.197279	0.222794	0.164209	-0.252396
141.890686	-0.421942	-0.479503	5.188028	0.223246	0.164575	-0.304125
141.922928	-0.414555	-0.474057	5.177285	0.224023	0.165179	-0.342507
141.956146	-0.406911	-0.468420	5.165171	0.225236	0.166093	-0.365923
141.988388	-0.399445	-0.462915	5.152914	0.226810	0.167253	-0.373344
142.021606	-0.391696	-0.457201	5.140133	0.228452	0.168433	-0.379136
142.054825	-0.383893	-0.451449	5.127130	0.230106	0.169589	-0.382975
142.086090	-0.376493	-0.445996	5.114959	0.231933	0.170858	-0.374788
142.120285	-0.368326	-0.439982	5.102214	0.234262	0.172484	-0.350809
142.152527	-0.360546	-0.434255	5.091212	0.236764	0.174237	-0.313985
142.184769	-0.352682	-0.428470	5.081508	0.239205	0.175935	-0.276423
