t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits	phistart	thetastart	psistart
35.898888	-0.741820	-0.722604	5.238102	0.002785	0.003271	-0.014721
35.932106	-0.741725	-0.722492	5.237634	0.002809	0.003332	-0.012084
35.965324	-0.741628	-0.722378	5.237218	0.002947	0.003380	-0.014339
35.996590	-0.741528	-0.722269	5.236710	0.003335	0.003427	-0.015678
36.029804	-0.741402	-0.722151	5.236159	0.004089	0.003528	-0.018263
36.062046	-0.741250	-0.722031	5.235518	0.005137	0.003737	-0.018779
36.095264	-0.741052	-0.721897	5.235044	0.006503	0.004138	-0.006916
36.127506	-0.740809	-0.721749	5.235052	0.008156	0.004836	0.005332
36.160725	-0.740503	-0.721571	5.235446	0.009792	0.005673	0.019102
36.192966	-0.740152	-0.721366	5.236299	0.011456	0.006691	0.030380
36.225204	-0.739744	-0.721126	5.237328	0.013149	0.007851	0.029515
36.257446	-0.739280	-0.720845	5.238246	0.014967	0.009170	0.027654
36.289688	-0.738752	-0.720517	5.239131	0.016934	0.010622	0.024291
36.324860	-0.738099	-0.720103	5.239935	0.019305	0.012364	0.022239
36.357101	-0.737421	-0.719666	5.240632	0.021669	0.014067	0.018161
36.389343	-0.736663	-0.719171	5.241141	0.024239	0.015876	0.014532
36.423538	-0.735761	-0.718578	5.241586	0.027149	0.017884	0.009188
36.454800	-0.734845	-0.717974	5.241796	0.030003	0.019822	0.005854
36.487041	-0.733799	-0.717282	5.242100	0.033271	0.022009	0.014703
36.520260	-0.732605	-0.716492	5.242799	0.036820	0.024353	0.024453
36.552502	-0.731330	-0.715649	5.243606	0.040235	0.026598	0.022065
36.584743	-0.729942	-0.714732	5.244250	0.043733	0.028917	0.018647
36.617958	-0.728390	-0.713704	5.244823	0.047395	0.031385	0.013489
36.650200	-0.726762	-0.712626	5.245185	0.051050	0.033886	0.010266
36.682442	-0.725013	-0.711462	5.245485	0.054765	0.036449	0.006312
36.715660	-0.723083	-0.710176	5.245507	0.058532	0.039059	-0.005668
36.747902	-0.721085	-0.708842	5.245158	0.062322	0.041685	-0.013314
36.780144	-0.718958	-0.707418	5.244759	0.066399	0.044492	-0.008555
36.813358	-0.716623	-0.705852	5.244596	0.070696	0.047426	-0.002788
36.845600	-0.714218	-0.704238	5.244439	0.074720	0.050159	-0.008903
36.878819	-0.711603	-0.702482	5.243982	0.078914	0.053003	-0.016026
36.911060	-0.708926	-0.700683	5.243343	0.082995	0.055775	-0.024206
36.943302	-0.706115	-0.698794	5.242395	0.087122	0.058584	-0.031275
36.975540	-0.703163	-0.696808	5.241401	0.091520	0.061580	-0.026701
37.008759	-0.699964	-0.694655	5.240789	0.096400	0.064904	-0.007290
37.041977	-0.696596	-0.692387	5.240914	0.101315	0.068247	0.012329
37.073242	-0.693278	-0.690151	5.241457	0.105687	0.071224	0.018962
37.106461	-0.689601	-0.687672	5.242178	0.110295	0.074377	0.024783
37.138702	-0.685879	-0.685161	5.243203	0.114929	0.077562	0.038103
37.171921	-0.681885	-0.682465	5.244723	0.119613	0.080778	0.048928
37.204159	-0.677857	-0.679744	5.246498	0.124151	0.083881	0.059916
37.236401	-0.673679	-0.676921	5.248670	0.128638	0.086935	0.069590
37.268642	-0.669353	-0.673997	5.251120	0.133131	0.089984	0.080125
37.302837	-0.664604	-0.670787	5.254129	0.137829	0.093174	0.089515
37.334103	-0.660122	-0.667757	5.256986	0.141802	0.095882	0.086586
37.366341	-0.655374	-0.664545	5.259604	0.145504	0.098427	0.070123
37.400536	-0.650212	-0.661053	5.261526	0.148983	0.100839	0.037920
37.431801	-0.645389	-0.657787	5.262222	0.152099	0.103018	0.008334
37.465019	-0.640154	-0.654240	5.261987	0.155357	0.105315	-0.022810
37.497261	-0.634969	-0.650724	5.260725	0.158539	0.107563	-0.050744
37.529503	-0.629678	-0.647132	5.258598	0.161700	0.109779	-0.078729
37.561741	-0.624282	-0.643469	5.255524	0.164906	0.111993	-0.104699
37.594959	-0.618607	-0.639614	5.251686	0.168579	0.114484	-0.117932
37.627201	-0.612977	-0.635791	5.247612	0.172160	0.116879	-0.129889
37.659443	-0.607229	-0.631890	5.243115	0.175770	0.119271	-0.140257
37.692661	-0.601177	-0.627784	5.238341	0.179832	0.121955	-0.137894
37.724899	-0.595169	-0.623711	5.233860	0.183744	0.124530	-0.135175
