t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits	phistart	thetastart	psistart
48.859772	-0.749171	-0.730874	5.116352	0.003330	0.004475	-0.008296
48.892010	-0.749062	-0.730724	5.116255	0.003292	0.004667	0.006507
48.924252	-0.748954	-0.730568	5.116868	0.003321	0.004733	0.028653
48.957470	-0.748835	-0.730406	5.118082	0.003685	0.004787	0.039882
48.991665	-0.748693	-0.730237	5.119652	0.004498	0.004889	0.051160
49.024883	-0.748520	-0.730067	5.121581	0.005637	0.005081	0.059922
49.057125	-0.748313	-0.729894	5.123530	0.006914	0.005396	0.055703
49.089363	-0.748061	-0.729708	5.125254	0.008304	0.005905	0.050333
49.121605	-0.747762	-0.729501	5.126829	0.009748	0.006637	0.043516
49.154823	-0.747404	-0.729259	5.128181	0.011308	0.007640	0.037890
49.187065	-0.747002	-0.728986	5.129507	0.013000	0.008894	0.044553
49.219307	-0.746541	-0.728667	5.131135	0.014871	0.010353	0.052186
49.251549	-0.746016	-0.728299	5.132825	0.016873	0.011913	0.047875
49.284763	-0.745404	-0.727865	5.134173	0.019042	0.013580	0.029330
49.317005	-0.744737	-0.727387	5.134792	0.021329	0.015317	0.010425
49.349247	-0.743989	-0.726849	5.134986	0.023905	0.017259	0.003952
49.382465	-0.743124	-0.726223	5.135212	0.026898	0.019489	0.011750
49.414707	-0.742183	-0.725540	5.135778	0.030020	0.021769	0.020541
49.449879	-0.741037	-0.724710	5.136488	0.033480	0.024237	0.016369
49.484074	-0.739804	-0.723818	5.136758	0.036802	0.026584	-0.003186
49.518269	-0.738454	-0.722844	5.136250	0.040217	0.029027	-0.023230
49.553440	-0.736935	-0.721747	5.135254	0.044028	0.031815	-0.029105
49.585682	-0.735417	-0.720648	5.134410	0.047838	0.034648	-0.019623
49.619877	-0.733662	-0.719376	5.134135	0.052255	0.037938	0.005883
49.651138	-0.731919	-0.718110	5.134742	0.056437	0.041030	0.029558
49.683380	-0.729983	-0.716701	5.135962	0.060651	0.044126	0.041561
49.716599	-0.727842	-0.715144	5.137545	0.065063	0.047349	0.052736
49.748840	-0.725619	-0.713526	5.139472	0.069366	0.050493	0.061811
49.781082	-0.723254	-0.711804	5.141653	0.073717	0.053685	0.071484
49.813320	-0.720745	-0.709976	5.144183	0.078066	0.056890	0.079684
49.847519	-0.717930	-0.707924	5.146933	0.082430	0.060117	0.074851
49.879757	-0.715138	-0.705886	5.149285	0.086539	0.063167	0.069365
49.912975	-0.712115	-0.703679	5.151723	0.091052	0.066521	0.076148
49.944241	-0.709127	-0.701495	5.154298	0.095342	0.069703	0.082849
49.976482	-0.705901	-0.699136	5.157146	0.099836	0.073037	0.090851
50.009701	-0.702422	-0.696590	5.160384	0.104467	0.076477	0.097397
50.041939	-0.698895	-0.694007	5.163694	0.109001	0.079848	0.104557
50.075157	-0.695103	-0.691228	5.167388	0.113651	0.083300	0.110596
50.107399	-0.691272	-0.688419	5.171139	0.118207	0.086674	0.118030
50.139641	-0.687285	-0.685496	5.175323	0.123044	0.090250	0.137046
50.172859	-0.683010	-0.682359	5.180365	0.128029	0.093936	0.156976
50.205097	-0.678703	-0.679199	5.185713	0.132547	0.097280	0.164177
50.237339	-0.674249	-0.675930	5.191211	0.136997	0.100580	0.170061
50.270557	-0.669507	-0.672447	5.197101	0.141485	0.103908	0.174193
50.305729	-0.664321	-0.668638	5.203462	0.146228	0.107431	0.180601
50.338947	-0.659262	-0.664921	5.209898	0.151004	0.110980	0.199570
50.371189	-0.654194	-0.661196	5.216837	0.155628	0.114405	0.218309
50.404408	-0.648819	-0.657244	5.224432	0.160031	0.117653	0.225208
50.435673	-0.643627	-0.653426	5.231706	0.164095	0.120647	0.230422
